vix,sp500,sp500_volume,djia,djia_volume,hsi,ads,us3m,joblessness,epu,GPRD,prev_day,sp500_7d_ma,sp500_30d_ma,sp500_volatility,prev_day_price
36.63,921.130005,19.95569679097341,7552.59,51.81,9992.799805,0.671475,5.32,2,78.3938861,58.45708084,927.51001,931.9714355714286,947.7710000999999,10.940082755335514,927.51001
36.38,923.780029,19.892372682879852,7558.72,47.53,10004.09961,0.672093,5.32,2,78.3938861,69.77323914,921.130005,933.2800118571429,946.9876667666666,8.870855958394099,921.130005
37.84,905.960022,20.187703434656417,7401.31,63.89,9607.900391,0.672578,5.3,2,78.3938861,74.78986359,923.780029,928.561445,945.3393350666666,13.102648559944786,923.780029
36.64,916.659973,20.29855674700063,7487.76,66.9,9720.799805,0.672931,5.27,2,78.3938861,70.80767059,905.960022,925.1185825714285,943.8793334333334,12.516278277410962,905.960022
33.66,928.349976,20.27033169316912,7572.48,60.5,9957.299805,0.673152,5.27,2,78.3938861,57.71023941,916.659973,923.0600062857144,942.656665,10.078865007276503,916.659973
31.58,946.200012,20.172555281215992,7698.21,64.88,10419.79981,0.67154,5.31,2,78.3938861,71.85613251,928.349976,924.2271467142856,941.7736653333334,12.324257150976328,928.349976
31.55,938.22998,20.07198970237976,7650.82,59.38,10245.2002,0.66827,5.31,2,78.3938861,76.44387054,946.200012,925.758571,940.2773315,13.417707281891015,946.200012
29.93,944.590027,20.112104092970327,7724.73,50.76,10154.40039,0.663384,5.28,2,78.3938861,63.87871933,938.22998,929.1100027142857,939.3023315000002,14.9152308191441,938.22998
27.32,958.97998,20.21678078093829,7826.6,61.63,10050.7002,0.656881,5.28,2,78.3938861,78.48136902,944.590027,934.1385671428571,938.914331,18.3556819727037,944.590027
26.65,963.090027,20.23060751877253,7881.06,63.73,10548.2002,0.648758,5.25,2,78.3938861,92.93777466,958.97998,942.2999964285715,938.7846659,16.327280288370808,958.97998
29.8,946.669983,20.059522108697756,7767.92,52.42,10586.40039,0.615746,5.29,2,78.3938861,61.83459473,963.090027,946.5871407142857,938.0703328,11.779284273823524,963.090027
28.95,950.820007,20.19205041523329,7808.95,56.36,10325.59961,0.603325,5.3,2,78.3938861,63.703228,946.669983,949.7971451428572,937.4216653999999,8.618809944707746,946.669983
28.19,951.640015,20.005313539517726,7794.77,47.42,10590.09961,0.590371,5.26,2,78.3938861,36.99314117,950.820007,950.5742884285715,936.9523335333332,8.484617943030639,950.820007
27.43,955.400024,19.05762788011316,7823.12,20.08,10526.90039,0.562848,5.22,2,78.3938861,29.02931786,951.640015,953.0271518571428,936.9573343333334,6.591945211978127,951.640015
26.01,974.77002,20.19614144190497,8013.1,58.28,10750.90039,0.516984,5.27,2,88.74447908,72.01234436,955.400024,957.3385794285714,937.9776692333334,9.417809683107143,955.400024
25.66,971.679993,20.171826532030874,8018.82,55.75,11216.40039,0.501416,5.26,2,88.74447908,55.35513687,974.77002,959.1528669999999,938.5133361666667,10.894274543779023,974.77002
23.92,976.77002,20.252638014532646,8032.0,63.02,11207.59961,0.486423,5.26,2,88.74447908,51.87466049,971.679993,961.1071517142857,938.6630025333333,12.781754944449855,971.679993
23.84,973.099976,20.266723202223787,8050.16,64.38,11474.90039,0.472,5.27,2,88.74447908,43.22082901,976.77002,964.8828649999999,938.8166687333334,11.660785243082392,976.77002
22.65,983.789978,20.14983759652553,8149.13,60.71,11527.59961,0.458141,5.3,2,88.74447908,47.76390839,973.099976,969.5928608571428,939.9200012666666,11.692376397738286,973.099976
23.22,982.369995,20.010568799181236,8110.83,46.28,11722.90039,0.4202,5.29,2,88.74447908,36.88828278,983.789978,973.982858,941.2776672666665,9.365859571626816,983.789978
23.36,975.780029,20.105467289031154,8049.66,51.06,11490.7002,0.409157,5.27,2,88.74447908,36.51126862,982.369995,976.8942872857143,944.5706685666667,4.562329701376089,982.369995
24.55,969.789978,20.2162496165147,7978.79,62.99,11022.40039,0.39896,5.21,2,88.74447908,29.76251221,975.780029,976.1828527142858,946.1686686333334,5.280543512182217,975.780029
27.63,954.940002,20.264035963406926,7848.98,63.79,10420.2002,0.389605,5.2,2,88.74447908,40.24614716,969.789978,973.7914254285714,947.3613362666667,9.645856868168172,969.789978
27.92,953.390015,20.17729651277112,7838.29,55.52,10614.7002,0.381088,5.18,2,88.74447908,36.77487564,954.940002,970.4514247142857,949.018337,12.162179196050943,954.940002
27.37,963.390015,20.207678897753333,7922.59,54.11,10435.2002,0.359669,5.23,2,88.74447908,41.56295776,953.390015,969.0642874285714,950.6440043333332,12.361844866868344,953.390015
26.11,968.039978,20.250570590146,7976.3,57.11,10346.40039,0.352748,5.23,2,88.74447908,61.72486496,963.390015,966.8142874285714,951.6123372666666,10.532940378285206,963.390015
26.33,965.539978,20.243454268325358,7957.4,56.99,10692.7002,0.345787,5.25,2,88.74447908,49.12055969,968.039978,964.4099992857143,952.4383362,8.008709990064705,968.039978
27.19,955.299988,20.24340579405315,7846.49,62.33,10754.09961,0.338784,5.24,2,88.74447908,29.3147583,965.539978,961.4842791428572,952.8563354666666,6.8145980032032565,965.539978
29.18,946.780029,20.49158595587063,7756.28,98.69,10405.79981,0.331736,5.33,2,88.74447908,45.83811188,955.299988,958.1971435714286,953.1480021333333,7.640091541500153,955.299988
28.56,953.700012,20.08965091897221,7819.31,50.13,10172.5,0.310548,5.46,2,88.74447908,42.86852264,946.780029,958.0200021428572,954.0210022,7.741894257107525,946.780029
29.86,939.130005,20.059813373662987,7691.76,40.54,10368.09961,0.303796,5.46,2,88.74447908,70.40526581,953.700012,955.9828578571429,954.6210022,10.535393311419078,953.700012
30.27,932.700012,19.398931679708973,7660.12,25.51,10342.40039,0.297237,5.38,2,88.74447908,37.30368805,939.130005,951.5985717142858,954.9183349666667,13.029698466381962,939.130005
29.27,936.460022,18.858290311842875,7679.31,13.34,10342.40039,0.284688,5.35,2,88.74447908,57.93043518,932.700012,947.0871494285714,955.9350016333334,11.797058830266542,932.700012
26.79,953.349976,19.909441438873266,7792.4,35.19,10503.0,0.267964,5.45,2,88.74447908,28.14074516,936.460022,945.3457205714286,957.1580017333332,9.242219028227767,936.460022
24.38,970.840027,20.029118158054885,7915.96,43.62,10755.2002,0.263941,5.45,2,88.74447908,25.87943459,953.349976,947.5657261428571,958.5743367666668,13.095068553140027,953.349976
24.01,970.429993,19.962439209836372,7908.24,36.72,10722.79981,0.26081,5.36,2,88.74447908,58.73347092,970.840027,950.9442924285714,959.3820027999999,15.65854042982234,970.840027
23.42,975.039978,19.720136443166517,7965.04,47.03,10680.59961,0.256853,5.32,2,91.04062412,60.01028061,970.429993,953.992859,960.6090027333333,18.161732186900238,970.429993
24.36,977.070007,20.258162184781046,7978.99,67.56,10303.5,0.2553,5.23,2,91.04062412,52.94058228,975.039978,959.4128592857143,961.6916687333334,18.641828438938248,975.039978
25.66,966.580017,20.242581371709587,7906.25,60.2,10135.5,0.256601,5.22,2,91.04062412,47.32239532,977.070007,964.2528599999999,961.9450033,14.485160777340948,977.070007
25.07,964.0,20.318885142149536,7902.26,60.99,9538.599609,0.258889,5.23,2,91.04062412,39.7735405,966.580017,968.1871425714287,961.9753357333334,7.939262508728579,966.580017
26.01,956.049988,20.295769822300837,7802.62,63.72,9254.5,0.262165,5.13,2,91.04062412,65.37962341,964.0,968.5728585714286,962.2880025666667,7.121784730539434,964.0
28.69,927.690002,20.43079900376218,7580.41,86.3,8894.599609,0.266431,5.05,2,91.04062412,38.62186432,956.049988,962.4085692857143,961.5170024,16.855254267138804,956.049988
28.02,939.210022,20.374346456440975,7647.17,80.34,8121.100098,0.284802,5.12,2,91.04062412,54.24510193,927.690002,957.9485734285714,961.1026693,18.435409745480733,927.690002
25.17,952.119995,20.28745491853208,7732.12,69.01,8720.0,0.292282,5.17,2,91.04062412,86.47265625,939.210022,954.6742901428571,960.9933349999999,16.862165212542738,939.210022
23.75,957.940002,20.21789199351627,7784.68,60.66,9226.599609,0.300382,5.18,2,91.04062412,78.20037079,952.119995,951.9414322857143,960.4323344,13.921283764124091,952.119995
23.45,950.72998,20.159478863449486,7691.76,55.9,8579.0,0.309105,5.13,2,91.04062412,57.47834015,957.940002,949.6771412857142,959.7340006333333,12.3430358767067,957.940002
21.65,961.51001,20.32290766769875,7753.54,72.62,8900.0,0.318454,5.15,2,91.04062412,73.87528229,950.72998,949.3214284285714,959.2253336333334,11.889000425638377,950.72998
21.65,978.599976,20.28443524190246,7873.12,69.31,9433.700195,0.356245,5.14,3,91.04062412,77.61074066,961.51001,952.5428552857144,959.4086669666666,16.26553966590999,961.51001
22.53,970.809998,20.255116489057894,7794.4,69.13,9246.799805,0.362839,5.13,3,91.04062412,56.54877472,978.599976,958.7028547142856,958.9760009666666,13.15175349223276,978.599976
23.16,963.039978,20.28719202719015,7730.87,73.46,8883.700195,0.3681,5.13,3,91.04062412,43.62468338,970.809998,962.1071341428571,958.3316670666667,9.962663647310208,970.809998
23.32,957.590027,20.27034742225138,7700.73,61.25,8920.200195,0.372029,5.17,3,91.04062412,28.94221115,963.039978,962.8885672857143,957.7253336666666,9.236836093242912,963.039978
23.97,956.950012,20.134622807268627,7712.94,52.54,8973.900391,0.377712,5.22,2,91.04062412,62.89685059,957.590027,962.7471401428572,957.2973347999999,9.332318175012027,957.590027
22.27,969.02002,20.336337851309107,7815.07,69.3,9252.400391,0.380069,5.24,2,91.04062412,62.31563187,956.950012,965.360003,957.7666687333333,7.8496336724443605,956.950012
22.06,977.460022,20.37861827463189,7915.46,73.51,9252.400391,0.382971,5.23,2,91.04062412,56.04522324,969.02002,967.6385761428571,958.5690023,8.802890031862146,969.02002
21.65,985.48999,20.436596586084306,7973.01,77.77,9252.400391,0.386418,5.2,2,91.04062412,65.59539795,977.460022,968.6228638571429,959.3056681333334,10.461709318730971,977.460022
21.47,980.280029,20.234495205591564,7906.5,53.67,9252.400391,0.390413,5.19,2,91.04062412,41.33819962,985.48999,969.9757254285714,959.7136698333333,11.364993573884519,985.48999
21.36,1001.27002,20.40074384303253,8107.78,64.72,10578.59961,0.404322,5.26,2,88.81943743,76.61225128,980.280029,975.4371600000001,960.9046712333334,15.797762926498903,980.280029
20.67,1006.0,20.355269910397556,8160.34,59.1,10525.5,0.40777,5.26,2,88.81943743,73.68380737,1001.27002,982.3528704285715,962.5946716333334,17.21527208766622,1001.27002
20.55,1006.900024,20.360026538988095,8129.7,56.07,10302.59961,0.410398,5.11,2,88.81943743,79.78530121,1006.0,989.4885864285716,964.5986714666667,15.160375933130759,1006.0
21.29,1003.539978,20.372260506048356,8117.24,60.11,10442.09961,0.412207,5.14,2,88.81943743,77.36966705,1006.900024,994.420009,966.2600036666666,12.827502251088077,1006.900024
20.51,1012.460022,20.160532696863864,8189.49,49.52,10485.90039,0.413196,5.17,2,88.81943743,50.55324173,1003.539978,999.420009,968.7043375666667,11.902869360019345,1003.539978
21.55,1010.73999,20.078546852196112,8180.52,45.45,10873.2002,0.411886,5.22,2,88.81943743,82.72427368,1012.460022,1003.0271518571428,971.3056701666666,10.747759280948951,1012.460022
20.66,1019.01001,20.281344193383326,8295.61,67.3,10859.7002,0.410865,5.21,2,88.81943743,93.53890991,1010.73999,1008.5600062857144,974.0573364333334,6.011361279691838,1010.73999
20.38,1020.01001,20.211272867097026,8314.54,50.19,10793.40039,0.409655,5.22,2,88.81943743,95.97671509,1019.01001,1011.2371477142858,976.2793375666666,6.384980658038644,1019.01001
19.73,1024.140015,20.231392807732483,8369.59,57.83,10620.0,0.408258,5.22,2,88.81943743,54.4830246,1020.01001,1013.8285784285714,978.0560038333333,7.490611279062637,1020.01001
19.84,1020.090027,20.09204126087058,8370.09,44.03,10274.59961,0.406671,5.22,2,88.81943743,69.06938171,1024.140015,1015.7128645714284,979.7113383000001,7.106366580632542,1024.140015
20.76,1022.76001,20.222209011055824,8398.49,57.18,10232.0,0.397909,5.2,2,88.81943743,101.8207321,1020.090027,1018.4585834285714,981.3020060333333,5.0284683351116595,1020.090027
19.66,1032.079956,20.222390545683755,8451.05,55.0,10671.0,0.394852,5.2,2,88.81943743,101.6491852,1022.76001,1021.2614311428571,983.135671,6.406771510602019,1022.76001
19.88,1028.280029,20.181671681227527,8375.57,54.34,10581.29981,0.391429,5.21,2,88.81943743,92.90053558,1032.079956,1023.767151,985.1923380666666,4.845786748553653,1032.079956
19.0,1034.209961,20.20289480201954,8413.93,57.23,10600.0,0.387639,5.21,2,88.81943743,81.19038391,1028.280029,1025.9385725714287,987.5326700999999,5.690727604196161,1028.280029
18.99,1038.140015,20.126755230686012,8410.2,47.94,10685.2002,0.373326,5.28,2,88.81943743,110.1740952,1034.209961,1028.5285732857144,990.2690043333333,6.596424552556419,1034.209961
19.35,1030.560059,20.195429686042274,8370.09,53.39,10683.29981,0.366602,5.27,2,88.81943743,141.6452637,1038.140015,1029.4457224285713,993.6980062333333,6.325296485725209,1038.140015
18.62,1042.900024,20.231180186190198,8457.77,47.54,10886.7002,0.358776,5.31,2,88.81943743,89.92084503,1030.560059,1032.7042934285714,997.1543396333333,6.572891967296503,1030.560059
18.63,1048.670044,20.28674340592022,8490.66,49.39,11224.79981,0.349845,5.34,2,88.81943743,43.70965958,1042.900024,1036.4057268571428,1000.3726746,7.295313624751117,1042.900024
18.55,1049.339966,20.16897584350704,8545.71,55.15,11480.7002,0.339806,5.32,2,88.81943743,92.49752808,1048.670044,1038.8714425714286,1003.4193400666667,8.419754312639995,1048.670044
19.19,1047.699951,20.198121523274935,8550.44,55.6,11318.79981,0.304324,5.26,2,78.38832278,70.00977325,1049.339966,1041.6457171428572,1006.6516724333334,7.497131673291011,1049.339966
19.04,1052.02002,20.23283090446118,8584.82,57.2,11425.5,0.292456,5.23,2,78.38832278,76.34174347,1047.699951,1044.1900112857143,1009.6686727666666,7.574777901233457,1047.699951
19.58,1047.329956,20.283643973738872,8539.24,51.38,11350.79981,0.280782,5.19,2,78.38832278,58.01344681,1052.02002,1045.50286,1011.9596721,7.135070159004793,1052.02002
20.93,1035.050049,20.289817835744334,8444.32,57.11,10803.7002,0.269296,5.18,2,78.38832278,64.95230865,1047.329956,1046.1442871428571,1014.1010071333334,5.605790334741734,1047.329956
19.14,1055.689941,20.31604919730207,8569.38,56.18,10919.5,0.257994,5.15,2,78.38832278,51.98450089,1035.050049,1047.9714181428571,1017.1893392333333,6.400191690419675,1035.050049
20.23,1052.310059,20.252782094064568,8567.14,60.73,10994.09961,0.226036,5.11,2,78.38832278,72.01234436,1055.689941,1048.4914202857142,1020.3466736333335,6.61081982868087,1055.689941
19.43,1064.25,20.264273363402918,8643.11,52.66,10898.59961,0.217206,5.09,2,78.38832278,68.44148254,1052.310059,1050.621425142857,1023.9233399000001,8.926290688987436,1052.310059
18.89,1068.469971,20.300542662928077,8675.75,48.62,11118.90039,0.209429,5.09,2,78.38832278,38.72838211,1064.25,1053.588570857143,1027.2383382666667,11.00363496762469,1064.25
18.25,1069.920044,20.203971119769882,8659.55,46.11,10902.5,0.202703,5.08,2,78.38832278,84.07531738,1068.469971,1056.1457171428572,1030.320339,12.54965855008989,1068.469971
18.71,1068.609985,20.20876680948691,8602.51,48.87,11057.0,0.197023,5.09,2,78.38832278,80.38867188,1069.920044,1059.1857212857142,1033.0910055,12.635350745096746,1069.920044
18.51,1079.27002,20.123572570759286,8718.84,49.98,11181.5,0.185852,5.12,2,78.38832278,54.30438614,1068.609985,1065.50286,1036.3906718666667,9.123387694294228,1068.609985
18.66,1080.449951,20.33901412670596,8749.98,51.72,11255.5,0.183547,5.14,2,78.38832278,58.22274399,1079.27002,1069.0400042857143,1039.0300029,9.477689946205862,1079.27002
18.29,1085.52002,20.265491130293796,8775.39,48.74,11121.7002,0.181882,5.17,2,78.38832278,42.61450577,1080.449951,1073.7842844285715,1041.6806702333333,7.885663473051575,1080.449951
17.76,1089.73999,20.209502570864647,8803.04,54.71,11445.0,0.180857,5.18,2,78.38832278,53.38319778,1085.52002,1077.4257115714286,1044.4420024333333,8.601977967512843,1085.52002
18.69,1099.160034,20.39101866356185,8906.42,78.6,11564.2002,0.180471,5.19,2,78.38832278,50.35998154,1089.73999,1081.8100062857143,1047.6293376333333,10.813458828206747,1089.73999
19.98,1095.550049,20.26337094343287,8816.25,52.57,11594.29981,0.182655,5.17,2,78.38832278,73.14818573,1099.160034,1085.4714355714286,1050.3990052,10.449565148134976,1099.160034
20.51,1105.650024,20.221928392703656,8904.43,46.28,11645.40039,0.183834,5.17,2,78.38832278,67.27651978,1095.550049,1090.7628697142857,1053.562673,9.84913244310059,1095.550049
22.54,1101.930054,20.332516914152016,8872.79,59.39,11810.59961,0.185157,5.18,2,78.38832278,64.20835876,1105.650024,1094.0000174285715,1056.3266744666666,9.140559723358484,1105.650024
22.81,1100.800049,20.223660366180955,8846.88,52.24,11757.90039,0.186624,5.22,2,78.38832278,64.8417511,1101.930054,1096.9071742857143,1059.0196757666668,7.127110150068567,1101.930054
23.47,1095.439941,20.182307414617835,8796.07,57.39,11735.5,0.188236,5.21,2,78.38832278,49.51521301,1100.800049,1098.324305857143,1061.3963399666668,5.215391517744396,1100.800049
24.66,1093.599976,20.02490509134403,8782.12,44.03,11503.79981,0.194345,5.18,2,78.38832278,67.7489624,1095.439941,1098.8757324285714,1063.8466715999998,4.275943699316138,1095.439941
24.22,1101.75,20.330119541237135,8799.8,61.77,11518.7002,0.197342,5.16,2,78.38832278,56.03968048,1093.599976,1099.2457275714285,1066.4796712666666,4.414455024251222,1093.599976
23.37,1108.150024,20.333639630058695,8868.31,79.54,11331.40039,0.200889,5.12,2,73.20013926,49.61555099,1101.75,1101.045724,1069.0153402,5.161928317843528,1101.75
21.98,1120.01001,20.329244994205435,8986.64,74.63,11189.7002,0.204716,5.1,2,73.20013926,67.78385925,1108.150024,1103.0971505714285,1072.0730062333334,8.83986361042436,1108.150024
21.82,1122.699951,20.298434407876613,8983.4,65.52,11052.7002,0.208823,5.08,2,73.20013926,52.86012268,1120.01001,1106.0642787142856,1075.0226725666666,11.47562530052224,1120.01001
